Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
433878,433878:5,theyre rude at times and not very friendly,theyre rude time friendly,service,SERVICE#GENERAL,negative
433878,433878:6,no pizza 33 for me,pizza,PIZZA 33,RESTAURANT#GENERAL,negative
436868,436868:0,anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,anybody like place must different planet greasy dry tasteless complimentary,food,FOOD#QUALITY,negative
436868,436868:1,the dosas are skimpy unattractive and drip with grease and personally id drink popcorn topping before id eat another one of these,dosas skimpy unattractive drip grease personally drink popcorn topping eat another one,dosas,FOOD#STYLE_OPTIONS,negative
436868,436868:1,the dosas are skimpy unattractive and drip with grease and personally id drink popcorn topping before id eat another one of these,dosas skimpy unattractive drip grease personally drink popcorn topping eat another one,dosas,FOOD#QUALITY,negative
436868,436868:2,the sandwiches are dry tasteless and way overpriced,sandwich dry tasteless way overpriced,sandwiches,FOOD#QUALITY,negative
436868,436868:2,the sandwiches are dry tasteless and way overpriced,sandwich dry tasteless way overpriced,sandwiches,FOOD#PRICES,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,place,RESTAURANT#GENERAL,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,room,AMBIENCE#GENERAL,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,clerks,SERVICE#GENERAL,negative
444818,444818:0,seriously this place kicks ass,seriously place kick,place,RESTAURANT#GENERAL,positive
444818,444818:1,the atmosphere is unheralded the service impecible and the food magnificant,atmosphere unheralded service impecible food magnificant,atmosphere,AMBIENCE#GENERAL,positive
444818,444818:1,the atmosphere is unheralded the service impecible and the food magnificant,atmosphere unheralded service impecible food magnificant,service,SERVICE#GENERAL,positive
444818,444818:1,the atmosphere is unheralded the service impecible and the food magnificant,atmosphere unheralded service impecible food magnificant,food,FOOD#QUALITY,positive
444818,444818:2,best italian food i ever had and being italian that means alot,best italian food ever italian mean alot,Italian food,FOOD#QUALITY,positive
444818,444818:3,it is nearly impossible to get a table so if you ever have the chance to go here for dinner do not pass it up,nearly impossible get table ever chance dinner pas,restaurant,RESTAURANT#GENERAL,positive
445960,445960:0,this is such a lovely peaceful place to eat outside,lovely peaceful place eat outside,place,AMBIENCE#GENERAL,positive
445960,445960:1,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty,restaurant look beautiful green lawn hudson river statue liberty,restaurant,LOCATION#GENERAL,positive
445960,445960:2,it is set far from the small street its on and there is no traffic noise,set far small street traffic noise,location,LOCATION#GENERAL,positive
445960,445960:3,the food is good especially their more basic dishes and the drinks are delicious,food good especially basic dish drink delicious,food,FOOD#QUALITY,positive
445960,445960:3,the food is good especially their more basic dishes and the drinks are delicious,food good especially basic dish drink delicious,basic dishes,FOOD#QUALITY,positive
445960,445960:3,the food is good especially their more basic dishes and the drinks are delicious,food good especially basic dish drink delicious,drinks,DRINKS#QUALITY,positive
445960,445960:4,this is a great place to take outoftowners and perfect for watching the sunset,great place take outoftowners perfect watching sunset,place,LOCATION#GENERAL,positive
447697,447697:0,great sushi experience,great sushi experience,sushi,FOOD#QUALITY,positive
447697,447697:1,nice value,nice value,restaurant,RESTAURANT#PRICES,positive
447697,447697:2,unique apppetizers,unique apppetizers,apppetizers,FOOD#QUALITY,positive
447697,447697:3,try sushimi cucumber roll,try sushimi cucumber roll,sushimi cucumber roll,FOOD#QUALITY,positive
449802,449802:0,good spreads great beverage selections and bagels really tasty,good spread great beverage selection bagel really tasty,spreads,FOOD#QUALITY,positive
449802,449802:0,good spreads great beverage selections and bagels really tasty,good spread great beverage selection bagel really tasty,beverage selections,DRINKS#STYLE_OPTIONS,positive
449802,449802:0,good spreads great beverage selections and bagels really tasty,good spread great beverage selection bagel really tasty,bagels,FOOD#QUALITY,positive
449802,449802:1,the big complaint no toasting available,big complaint toasting available,service,SERVICE#GENERAL,negative
449802,449802:3,murray wont do it,murray wont,service,SERVICE#GENERAL,negative
449802,449802:5,but who says murrays is anything about service,say murray anything service,service,SERVICE#GENERAL,negative
454704,454704:0,dont be fooled by crowds of people,dont fooled crowd people,restaurant,RESTAURANT#MISCELLANEOUS,negative
454704,454704:1,the service is awful,service awful,service,SERVICE#GENERAL,negative
454704,454704:2,this place is not worth the prices,place worth price,place,RESTAURANT#GENERAL,negative
454704,454704:2,this place is not worth the prices,place worth price,place,RESTAURANT#PRICES,negative
454704,454704:3,also dont plan on asking for your favorite roll if its not on the menu you cant have it,also dont plan asking favorite roll menu cant,service,SERVICE#GENERAL,negative
455623,455623:0,love pizza 33,love pizza,Pizza 33,RESTAURANT#GENERAL,positive
455623,455623:1,i will be out with friends and all of a sudden i am hungry and i only crave one thing their pizza,friend sudden hungry crave one thing pizza,Pizza,FOOD#QUALITY,positive
455623,455623:3,it hits the spot every time,hit spot every time,restaurant,RESTAURANT#GENERAL,positive
461928,461928:0,this tiny williamsburg spot is always pleasantly surprising,tiny williamsburg spot always pleasantly surprising,Williamsburg spot,RESTAURANT#GENERAL,positive
461928,461928:1,the pizza is delicious and the proprietor is one of the nicest in nyc,pizza delicious proprietor one nicest nyc,pizza,FOOD#QUALITY,positive
461928,461928:1,the pizza is delicious and the proprietor is one of the nicest in nyc,pizza delicious proprietor one nicest nyc,proprietor,SERVICE#GENERAL,positive
461928,461928:3,ive been many time and have never been disappointed,ive many time never disappointed,restaurant,RESTAURANT#GENERAL,positive
464215,464215:1,they even scoop it out nice for those on a diet not too much not to little,even scoop nice diet much little,food,FOOD#STYLE_OPTIONS,positive
464215,464215:2,the cream cheeses are out of this world and i love that coffee,cream cheese world love coffee,cream cheeses,FOOD#QUALITY,positive
464215,464215:2,the cream cheeses are out of this world and i love that coffee,cream cheese world love coffee,coffee,DRINKS#QUALITY,positive
464215,464215:3,a little crowded but they move that line really fast,little crowded move line really fast,service,SERVICE#GENERAL,positive
464215,464215:3,a little crowded but they move that line really fast,little crowded move line really fast,restaurant,RESTAURANT#MISCELLANEOUS,negative
464215,464215:4,a little pricey but it really hits the spot on a sunday morning,little pricey really hit spot sunday morning,restaurant,RESTAURANT#PRICES,negative
464215,464215:4,a little pricey but it really hits the spot on a sunday morning,little pricey really hit spot sunday morning,restaurant,RESTAURANT#GENERAL,positive
464342,464342:0,bagels are ok but be sure not to make any special requests,bagel sure make special request,service,SERVICE#GENERAL,negative
464342,464342:1,i asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere,asked open faced cheese sandwich manager basically told take business elsewhere,manager,SERVICE#GENERAL,negative
464342,464342:2,be sure not to get anything other than bagels,sure get anything bagel,food,FOOD#QUALITY,negative
464342,464342:2,be sure not to get anything other than bagels,sure get anything bagel,bagels,FOOD#QUALITY,positive
464342,464342:3,the turkey burgers are scary,turkey burger scary,turkey burgers,FOOD#QUALITY,negative
470488,470488:0,the worst excuse for japanese food ive ever encountered,worst excuse japanese food ive ever encountered,restaurant,RESTAURANT#MISCELLANEOUS,negative
470488,470488:1,the soup for the udon was soy sauce and water,soup udon soy sauce water,soup for the udon,FOOD#QUALITY,negative
470488,470488:2,the sushi was awful,sushi awful,sushi,FOOD#QUALITY,negative
470488,470488:3,the rice was poor quality and was cooked so badly it was hard,rice poor quality cooked badly hard,rice,FOOD#QUALITY,negative
470488,470488:4,furthermore the rice had no seasoning so the sushi was bland and disgusting,furthermore rice seasoning sushi bland disgusting,rice,FOOD#QUALITY,negative
470488,470488:4,furthermore the rice had no seasoning so the sushi was bland and disgusting,furthermore rice seasoning sushi bland disgusting,sushi,FOOD#QUALITY,negative
470488,470488:5,the fish was adequate but inexpertly sliced,fish adequate inexpertly sliced,fish,FOOD#STYLE_OPTIONS,negative
470488,470488:6,it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine,obvious one restaurant idea experience japanese cuisine,Japanese cuisine,FOOD#QUALITY,negative
475298,475298:0,good fast service,good fast service,service,SERVICE#GENERAL,positive
475298,475298:1,i would highly recommend,would highly recommend,restaurant,RESTAURANT#GENERAL,positive
475298,475298:2,food is great and inexpensive,food great inexpensive,Food,FOOD#QUALITY,positive
475298,475298:2,food is great and inexpensive,food great inexpensive,Food,FOOD#PRICES,positive
475298,475298:3,the location is perfect,location perfect,location,LOCATION#GENERAL,positive
475298,475298:4,give it a try and enjoy,give try enjoy,restaurant,RESTAURANT#GENERAL,positive
475512,475512:2,well this place is so ghetto its not even funny,well place ghetto even funny,place,AMBIENCE#GENERAL,negative
475512,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then youll love it here,like music blasted system isnt great want pay least 100 dollar bottle minimun youll love,bottle,DRINKS#PRICES,negative
475512,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then youll love it here,like music blasted system isnt great want pay least 100 dollar bottle minimun youll love,music,AMBIENCE#GENERAL,negative
475512,475512:4,would never go back there,would never back,restaurant,RESTAURANT#GENERAL,negative
476473,476473:0,awsome pizza especially the margheritta slice,awsome pizza especially margheritta slice,Pizza,FOOD#QUALITY,positive
476473,476473:0,awsome pizza especially the margheritta slice,awsome pizza especially margheritta slice,Margheritta slice,FOOD#QUALITY,positive
476473,476473:1,always busy but fast moving,always busy fast moving,service,SERVICE#GENERAL,positive
476473,476473:2,great atmoshere and worth every bit,great atmoshere worth every bit,atmoshere,AMBIENCE#GENERAL,positive
476473,476473:2,great atmoshere and worth every bit,great atmoshere worth every bit,restaurant,RESTAURANT#GENERAL,positive
476473,476473:3,open late well as late as i ever got there and im a night person,open late well late ever got night person,restaurant,RESTAURANT#MISCELLANEOUS,positive
483111,483111:0,winnie and her staff are the best crew you can find serving you,winnie staff best crew find serving,staff,SERVICE#GENERAL,positive
483111,483111:0,winnie and her staff are the best crew you can find serving you,winnie staff best crew find serving,Winnie,SERVICE#GENERAL,positive
483111,483111:1,the food is reliable and the price is moderate,food reliable price moderate,food,FOOD#QUALITY,positive
483111,483111:2,what more can you ask for,ask,restaurant,RESTAURANT#GENERAL,positive
485026,485026:0,for authentic thai food look no further than toons,authentic thai food look toon,Thai food,FOOD#QUALITY,positive
485026,485026:2,try the pad thai or sample anything on the appetizer menutheyre all delicious,try pad thai sample anything appetizer menutheyre delicious,Pad Thai,FOOD#QUALITY,positive
485026,485026:2,try the pad thai or sample anything on the appetizer menutheyre all delicious,try pad thai sample anything appetizer menutheyre delicious,appetizer menu,FOOD#QUALITY,positive
485767,485767:0,everything about this restaurant was special,everything restaurant special,restaurant,RESTAURANT#GENERAL,positive
485767,485767:1,the service was attentive yet discreet,service attentive yet discreet,service,SERVICE#GENERAL,positive
485767,485767:2,the flavors robust and subtle,flavor robust subtle,food,FOOD#QUALITY,positive
485767,485767:3,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal,brioche lolly party favor cute sweet touch memorable meal,brioche and lollies,FOOD#QUALITY,positive
485767,485767:4,im saving up for my next visit,saving next visit,restaurant,RESTAURANT#GENERAL,positive
485966,485966:1,the place was quiet and delightful,place quiet delightful,place,AMBIENCE#GENERAL,positive
485966,485966:2,service was good and food is wonderful,service good food wonderful,Service,SERVICE#GENERAL,positive
485966,485966:2,service was good and food is wonderful,service good food wonderful,food,FOOD#QUALITY,positive
485966,485966:3,i did not try the caviar but i tried their salmon and crab salad they are all good,try caviar tried salmon crab salad good,salmon,FOOD#QUALITY,positive
485966,485966:3,i did not try the caviar but i tried their salmon and crab salad they are all good,try caviar tried salmon crab salad good,crab salad,FOOD#QUALITY,positive
485966,485966:4,it is definitely a good spot for snacks and chat,definitely good spot snack chat,spot,RESTAURANT#GENERAL,positive
490565,490565:0,as a retired hipster i can say with some degree of certainty that for the last year lucky strike has been the best laidback late night in the city,retired hipster say degree certainty last year lucky strike best laidback late night city,Lucky Strike,RESTAURANT#GENERAL,positive
490565,490565:1,the wait staff is pleasant fun and for the most part gorgeous in the wonderful aesthetic beautification way not in that sheswaycuterthanmethatb way,wait staff pleasant fun part gorgeous wonderful aesthetic beautification way sheswaycuterthanmethatb way,wait staff,SERVICE#GENERAL,positive
490565,490565:2,the food is yummy especially their cookedtoperfection mussels in spicy tomato sauce and their shoestring crispy fries,food yummy especially cookedtoperfection mussel spicy tomato sauce shoestring crispy fry,food,FOOD#QUALITY,positive
490565,490565:2,the food is yummy especially their cookedtoperfection mussels in spicy tomato sauce and their shoestring crispy fries,food yummy especially cookedtoperfection mussel spicy tomato sauce shoestring crispy fry,mussels in spicy tomato sauce,FOOD#QUALITY,positive
490565,490565:2,the food is yummy especially their cookedtoperfection mussels in spicy tomato sauce and their shoestring crispy fries,food yummy especially cookedtoperfection mussel spicy tomato sauce shoestring crispy fry,fries,FOOD#QUALITY,positive
490565,490565:3,but the best part about ls is the late night atmosphere delightfully free of the bts,best part late night atmosphere delightfully free bts,late night atmosphere,AMBIENCE#GENERAL,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,martini,DRINKS#QUALITY,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,martini,DRINKS#STYLE_OPTIONS,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,martini,DRINKS#PRICES,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,Vanilla Shanty,DRINKS#QUALITY,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,setting,AMBIENCE#GENERAL,positive
490565,490565:4,you can get a completely delish martini in a glass thats about 2 12 drinks for 850 i recommend the vanilla shanty mmmm in a great homey setting with great music,get completely delish martini glass thats drink 850 recommend vanilla shanty mmmm great homey setting great music,music,AMBIENCE#GENERAL,positive
490565,490565:5,the inhouse lady dj on saturday nights has outrageously good taste in music and moreover takes requests,inhouse lady saturday night outrageously good taste music moreover take request,in-house lady DJ,AMBIENCE#GENERAL,positive
490565,490565:6,you cant go wrong with this place,cant wrong place,place,RESTAURANT#GENERAL,positive
493013,493013:0,suan is a great place that i often take my friends classmates too,suan great place often take friend classmate,Suan,RESTAURANT#GENERAL,positive
493013,493013:1,its location is good and the fact that hutner college is near and their prices are very reasonable makes students go back to suan again and again,location good fact hutner college near price reasonable make student back suan,location,LOCATION#GENERAL,positive
493013,493013:1,its location is good and the fact that hutner college is near and their prices are very reasonable makes students go back to suan again and again,location good fact hutner college near price reasonable make student back suan,Suan,RESTAURANT#PRICES,positive
493013,493013:2,i love their thai,love thai,Thai,FOOD#QUALITY,positive
493013,493013:3,noodles with shrimp and chicken and coconut juice is the must,noodle shrimp chicken coconut juice must,noodles with shrimp and chicken and coconut juice,FOOD#QUALITY,positive
493013,493013:5,i will go back to suan soon,back suan soon,Suan,RESTAURANT#GENERAL,positive
493013,493013:6,in summereat outside on a terrace another great feature of suan,summereat outside terrace another great feature suan,terrace,AMBIENCE#GENERAL,positive
493514,493514:0,i cannot imagine a friendlier staff working in a restaurant,imagine friendlier staff working restaurant,staff,SERVICE#GENERAL,positive
493514,493514:1,i cannot imagine better indian food in all of the city,imagine better indian food city,Indian food,FOOD#QUALITY,positive
493514,493514:2,i cannot imagine you not rushing out to eat there,imagine rushing eat,restaurant,RESTAURANT#GENERAL,positive
494850,494850:1,during the course of the past 3 months the chef and staff changed and it was not for the better,course past month chef staff changed better,chef,FOOD#QUALITY,negative
494850,494850:1,during the course of the past 3 months the chef and staff changed and it was not for the better,course past month chef staff changed better,staff,SERVICE#GENERAL,negative
494850,494850:2,i wish they would change back to what it was before,wish would change back,restaurant,RESTAURANT#GENERAL,negative
494850,494850:3,the food now is inconsistent,food inconsistent,food,FOOD#QUALITY,negative
496132,496132:0,this is the kind of place youd like to take all your friends to and still keep a secret,kind place youd like take friend still keep secret,place,RESTAURANT#MISCELLANEOUS,positive
496132,496132:1,the setting is casual and romantic,setting casual romantic,setting,AMBIENCE#GENERAL,positive
496132,496132:2,prices are very good,price good,restaurant,RESTAURANT#PRICES,positive
496132,496132:3,the food is excellent,food excellent,food,FOOD#QUALITY,positive
496132,496132:4,if youre daring try the balsamic vinegar over icecream its wonderful,youre daring try balsamic vinegar icecream wonderful,balsamic vinegar over icecream,FOOD#QUALITY,positive
498657,498657:0,do not get the go go hamburgers no matter what the reviews say,get hamburger matter review say,Go Go Hamburgers,FOOD#QUALITY,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#QUALITY,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#STYLE_OPTIONS,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#PRICES,negative
498657,498657:2,the rest of the dim sum though pricey by chinatown standards is worth it,rest dim sum though pricey chinatown standard worth,dim sum,FOOD#PRICES,negative
498657,498657:2,the rest of the dim sum though pricey by chinatown standards is worth it,rest dim sum though pricey chinatown standard worth,dim sum,FOOD#QUALITY,positive
498657,498657:3,steamed fresh so brought hot hot hot to your table,steamed fresh brought hot hot hot table,food,FOOD#QUALITY,positive
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,wait,SERVICE#GENERAL,negative
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,atmosphere,AMBIENCE#GENERAL,negative
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,restaurant,RESTAURANT#MISCELLANEOUS,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,turnip cake,FOOD#QUALITY,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,roast pork buns,FOOD#QUALITY,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,egg custards,FOOD#QUALITY,negative
498657,498657:6,these are overpriced and you can get better just around the corner,overpriced get better around corner,food,FOOD#PRICES,negative
498657,498657:6,these are overpriced and you can get better just around the corner,overpriced get better around corner,food,FOOD#QUALITY,negative
503807,503807:1,i was pleasantly suprised,pleasantly suprised,restaurant,RESTAURANT#GENERAL,positive
503807,503807:2,the food was exceptional,food exceptional,food,FOOD#QUALITY,positive
503807,503807:4,i choose to go with one of the special the braised lamb shank in red wine which was excellent,choose one special braised lamb shank red wine excellent,braised lamb shank in red wine,FOOD#QUALITY,positive
503807,503807:5,the service was friendly and the atmosphere was casual,service friendly atmosphere casual,service,SERVICE#GENERAL,positive
503807,503807:6,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant bit noisy something overlooked sit enjoy great meal,meal,FOOD#QUALITY,positive
503807,503807:6,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant bit noisy something overlooked sit enjoy great meal,restaurant,AMBIENCE#GENERAL,negative
505535,505535:0,this little place has a cute interior decor and affordable city prices,little place cute interior decor affordable city price,interior decor,AMBIENCE#GENERAL,positive
505535,505535:0,this little place has a cute interior decor and affordable city prices,little place cute interior decor affordable city price,place,RESTAURANT#PRICES,positive
505535,505535:1,the pad se ew chicken was delicious however the pad thai was far too oily,pad chicken delicious however pad thai far oily,pad se ew chicken,FOOD#QUALITY,positive
505535,505535:1,the pad se ew chicken was delicious however the pad thai was far too oily,pad chicken delicious however pad thai far oily,pad thai,FOOD#QUALITY,negative
507755,507755:0,have eaten at ginger house several times and its always good,eaten ginger house several time always good,Ginger House,RESTAURANT#GENERAL,positive
507755,507755:1,the fried dumplings are great,fried dumpling great,fried dumplings,FOOD#QUALITY,positive
507755,507755:2,finally a reliable chinese restaurant,finally reliable chinese restaurant,Chinese restaurant,RESTAURANT#GENERAL,positive
507844,507844:0,this place would be so much better served by being run by a group that actually understands customer service,place would much better served run group actually understands customer service,customer service,SERVICE#GENERAL,negative
507844,507844:2,they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place but also become hostile,helpful least give grand run around time event date roll around regret chosing place also become hostile,service,SERVICE#GENERAL,negative
507844,507844:3,nobody at this restaurant will give firm answers about anything and in the end not one person takes responsibility for anything,nobody restaurant give firm answer anything end one person take responsibility anything,service,SERVICE#GENERAL,negative
507844,507844:4,terrible terrible management deserves to be shutdown,terrible terrible management deserves shutdown,management,SERVICE#GENERAL,negative
507844,507844:4,terrible terrible management deserves to be shutdown,terrible terrible management deserves shutdown,restaurant,RESTAURANT#GENERAL,negative
507937,507937:0,never fails to please,never fails please,restaurant,RESTAURANT#GENERAL,positive
507937,507937:1,delicious bagels especially when right out of the oven,delicious bagel especially right oven,bagels,FOOD#QUALITY,positive
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,Spreads,FOOD#QUALITY,positive
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,toppings,FOOD#QUALITY,positive
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,Spreads,FOOD#PRICES,negative
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,toppings,FOOD#PRICES,negative
507937,507937:3,service is fast and friendly,service fast friendly,Service,SERVICE#GENERAL,positive
507937,507937:4,only drawback they wont toast your bagel and they dont make eggs for the bagel,drawback wont toast bagel dont make egg bagel,service,SERVICE#GENERAL,negative
507937,507937:5,but that is highly forgivable,highly forgivable,restaurant,RESTAURANT#MISCELLANEOUS,positive
509227,509227:1,the food is decent at best and the ambience well its a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,food decent best ambience well matter opinion may consider sweet thing thought annoying,food,FOOD#QUALITY,negative
509227,509227:1,the food is decent at best and the ambience well its a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,food decent best ambience well matter opinion may consider sweet thing thought annoying,ambience,AMBIENCE#GENERAL,negative
509227,509227:2,if celebrities make you sweat then your in for a ride but if your like most around these parts then youll just yawn and wonder whats with all the hype,celebrity make sweat ride like around part youll yawn wonder whats hype,restaurant,RESTAURANT#MISCELLANEOUS,negative
511290,511290:1,but after last night spice grill is the only place im eating indian cuisine,last night spice grill place eating indian cuisine,indian cuisine,FOOD#QUALITY,positive
511290,511290:2,you must try the shrimp appetizers,must try shrimp appetizer,shrimp appetizers,FOOD#QUALITY,positive
511290,511290:3,even my indian friend couldnt believe how good and tasty everything was,even indian friend couldnt believe good tasty everything,food,FOOD#QUALITY,positive
511290,511290:4,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time,place correct ambience excellent staff make feel like guest friend time,ambience,AMBIENCE#GENERAL,positive
511290,511290:4,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time,place correct ambience excellent staff make feel like guest friend time,staff,SERVICE#GENERAL,positive
512294,512294:0,great food great prices great service,great food great price great service,food,FOOD#QUALITY,positive
512294,512294:0,great food great prices great service,great food great price great service,restaurant,RESTAURANT#PRICES,positive
512294,512294:0,great food great prices great service,great food great price great service,service,SERVICE#GENERAL,positive
512294,512294:1,if you are looking for a good quality cheap eats this is the place,looking good quality cheap eats place,eats,FOOD#QUALITY,positive
512294,512294:1,if you are looking for a good quality cheap eats this is the place,looking good quality cheap eats place,eats,FOOD#PRICES,positive
512925,512925:0,its a perfect place to have a amanzing indian food,perfect place amanzing indian food,indian food,FOOD#QUALITY,positive
512925,512925:1,i really loved the different and inovated touch thats the cheff gives to the food,really loved different inovated touch thats cheff give food,cheff,FOOD#STYLE_OPTIONS,positive
512925,512925:2,also its great to have dinner in a very romantic and confortable place the service its just perfecttheyre so frendly that we never want to live the place,also great dinner romantic confortable place service perfecttheyre frendly never want live place,place,AMBIENCE#GENERAL,positive
512925,512925:2,also its great to have dinner in a very romantic and confortable place the service its just perfecttheyre so frendly that we never want to live the place,also great dinner romantic confortable place service perfecttheyre frendly never want live place,service,SERVICE#GENERAL,positive
513395,513395:1,their bagels are fine but they are a little overcooked and not really a special bagel experience,bagel fine little overcooked really special bagel experience,bagels,FOOD#QUALITY,negative
513521,513521:0,great bagels made the oldfashioned way,great bagel made oldfashioned way,bagels,FOOD#QUALITY,positive
513521,513521:0,great bagels made the oldfashioned way,great bagel made oldfashioned way,bagels,FOOD#STYLE_OPTIONS,positive
513521,513521:2,drawbacks service is slow and they dont toast,drawback service slow dont toast,service,SERVICE#GENERAL,negative
519425,519425:0,the food was absolutely amazing,food absolutely amazing,food,FOOD#QUALITY,positive
519425,519425:1,the baked clams octopus we shared as appetizers were the best weve ever had,baked clam octopus shared appetizer best weve ever,baked clams octopus,FOOD#QUALITY,positive
519425,519425:2,the lamb was tender so full of flavor the dessert was divine,lamb tender full flavor dessert divine,lamb,FOOD#QUALITY,positive
519425,519425:2,the lamb was tender so full of flavor the dessert was divine,lamb tender full flavor dessert divine,dessert,FOOD#QUALITY,positive
519425,519425:3,the waiter was attentive,waiter attentive,waiter,SERVICE#GENERAL,positive
519425,519425:4,the place itself is beautiful the bar scene seems to be happening,place beautiful bar scene seems happening,place,AMBIENCE#GENERAL,positive
519425,519425:4,the place itself is beautiful the bar scene seems to be happening,place beautiful bar scene seems happening,bar scene,AMBIENCE#GENERAL,positive
521916,521916:0,downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestiontry the potato stuff kanish best one,downtown dinner 2002 prixe fix appetizer waiter gave poor suggestiontry potato stuff kanish best one,waiter,SERVICE#GENERAL,negative
521916,521916:0,downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestiontry the potato stuff kanish best one,downtown dinner 2002 prixe fix appetizer waiter gave poor suggestiontry potato stuff kanish best one,potato stuff kanish,FOOD#QUALITY,positive
521916,521916:1,small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,small serving main entree salmon wasnt impressed girlfriend chicken good,salmon,FOOD#QUALITY,negative
521916,521916:1,small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,small serving main entree salmon wasnt impressed girlfriend chicken good,chicken,FOOD#QUALITY,positive
521916,521916:1,small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,small serving main entree salmon wasnt impressed girlfriend chicken good,servings for main entree,FOOD#GENERAL,negative
521916,521916:2,dessert is a jokedont bother,dessert jokedont bother,Dessert,FOOD#QUALITY,negative
